"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCDMF",,8,"Cyprinidae","Cyprinus carpio","MIDDELTON ANCHORAGE","",35.48972,-75.97528,"NC","030417","509000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","SHAD POINT","",35.53972,-75.9225,"NC","030422","504050000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","030422","1902040100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","LONG POINT","",35.41139,-76.02139,"NC","030429","513050000",""
"NCDMF",,9,"Cyprinidae","Cyprinus carpio","OFF STUMPY POINT","",35.63972,-75.73806,"NC","030430","500370000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","THE CAT","",35.78083,-75.6025,"NC","030501","400050200",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","THE CAT","",35.7825,-75.60944,"NC","030501","400050200",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","SPENCER BAY","",35.37333,-76.46944,"NC","030509","527000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","NE45, SMITH CREEK TO LANE FERRY","",34.43889,-77.82917,"NC","030514","1902030100",""
"NCDMF",,5,"Cyprinidae","Cyprinus carpio","HOG ISLAND BAY","",35.81333,-75.62028,"NC","030515","308010000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","HOG ISLAND","",35.37194,-76.07,"NC","030515","500330000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CR23, SPENCER CREEK","",35.86253,-75.75437,"NC","030521","302000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","E. OF BLUFF TO LONG SH./RODAN.","",35.36389,-76.09389,"NC","030528","500170100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","030528","1902040100",""
"NCDMF",,8,"Cyprinidae","Cyprinus carpio","LONG SHOAL RIVER","",35.58917,-75.88778,"NC","030530","503000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","NE44, SMITH CREEK TO LANE FERRY","",34.37583,-77.86389,"NC","030530","1902030100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","ROANOKE SOUND","",35.81222,-75.56944,"NC","030603","400000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","NE44, SMITH CREEK TO LANE FERRY","",34.37583,-77.86389,"NC","030603","1902030100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","NE45, SMITH CREEK TO LANE FERRY","",34.43889,-77.82917,"NC","030603","1902030100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","SWANQUARTER BAY","",35.38583,-76.35639,"NC","030604","522000000",""
"NCDMF",,5,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","030610","1902040100",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","RAIL BAY","",35.67639,-75.76167,"NC","030613","501010000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","STUMPY POINT BAY","",35.6825,-75.73,"NC","030626","501000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","030701","1902020000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","030701","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","ROSE BAY","",35.455,-76.42194,"NC","030708","526000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","030709","1902010101",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","NE43, SMITH CREEK TO LANE FERRY","",34.3675,-77.93333,"NC","030715","1902030100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.47361,-76.94389,"NC","030716","528000300",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030716","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","030718","1902010101",""
"NCDMF",,6,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030718","1902040104",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030723","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030724","1902040104",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","030724","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.44361,-76.96944,"NC","030805","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.341,-78.046,"NC","030808","1902040104",""
"NCDMF",,5,"Cyprinidae","Cyprinus carpio","GUM PT./GARRISON PT. TO MOUTH","",35.36,-76.69806,"NC","030814","528000100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","030815","1902010101",""
