"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCSM","10580","2","Ictaluridae","Ameiurus natalis","Limesink pond (#81) Sunny Point Military Ocean Terminal, 5.25 air miles NNE Southport","Brunswick",33.9532,-78.00930023,"North Carolina","2-5 August 1983","FISH3-0033","B Adams and C Wilson"
"NCSM","9065","1","Ictaluridae","Noturus gyrinus","Tar River, off SR 1746/[Braswell Road], [at Tar River Dam] [ca. 5.9] air miles [WSW] center Rocky Mount","Nash",35.899,-77.88430023,"North Carolina","25-Jan-80","FISH2-0578","RW Mays"
"NCSM","9050","1","Ictaluridae","Noturus insignis","Middle Creek, SSR 1203 [Green Hill Road], 5.1 air miles NNW Franklinton","Franklin",36.1712,-78.48809814,"North Carolina","25-Jan-80","FISH2-0543","EK Rawls"
"NCSM","9066","7","Ictaluridae","Noturus insignis","Tar River, off SR 1746/[Braswell Road], [at Tar River Dam] [ca. 5.9] air miles [WSW] center Rocky Mount","Nash",35.899,-77.88430023,"North Carolina","25-Jan-80","FISH2-0578","RW Mays"
"NCSM","19801","2","Ictaluridae","Noturus insignis","Basin Creek, southern boundary Bluff Park [=Doughton Recreation Area?], 2.0 miles [WNW] Abshers, [ca. 25.6 kilometers NNE center Wilkesboro], [see georeference remarks]","Wilkes",36.3751,-81.14510345,"North Carolina","25-Jul-49","FISH4-0181","JR Charles, CP Wilkes, LP Wilkins"
"NCSM","1584","64","Ictaluridae","Ameiurus natalis","Buffalo Creek, [ca. 6.6 air] miles [WNW] of Zebulon, [ca. 13.1 air miles ENE center Raleigh]","Wake",35.85698,-78.4256134,"North Carolina","25-Jul-61","NU-D12-1","NCWRC (Smith)"
"NCSM","1581","140","Ictaluridae","Noturus gyrinus","Buffalo Creek, [ca. 6.6 air] miles [WNW] of Zebulon, [ca. 13.1 air miles ENE center Raleigh]","Wake",35.85698,-78.4256134,"North Carolina","25-Jul-61","NU-D12-1","NCWRC (Smith)"
"NCSM","52675","13","Ictaluridae","Ameiurus catus","Orton Creek, off old NC 130 [NC 133, River Road SE], [ca. 0.5 miles WNW] of Orton Plantation , [ca. 10.4 air miles NNE center Southport]","Brunswick",34.0608,-77.94976044,"North Carolina","25-Jul-62","CF-10K-1","NCWRC"
"NCSM","55800","10","Ictaluridae","Ameiurus catus","Lilliput Creek, 2.0 miles N of Orton Plantation on NC [133] [River Road], [ca. 10.4 air miles S center Wilmington], [see remarks]","Brunswick",34.07512,-77.95539856,"North Carolina","25-Jul-62","CF-10K-2","NCWRC"
"NCSM","55852","34","Ictaluridae","Ameiurus catus","Town Creek, off NC [133, River Road], 1.5 miles S of Clarendon [Plantation], [ca. 6.7 air miles SSE center Wilmington], [see remarks]","Brunswick",34.13548,-77.98796082,"North Carolina","25-Jul-62","CF-11K-11","NCWRC"
"NCSM","55872","1","Ictaluridae","Ameiurus natalis","Dew Creek [=Dews Creek], [at Daws Creek Road], [ca. 4.7 air] miles [ESE center] of Winnabow, [ca. 8.6 air miles SSW center Wilmington]","Brunswick",34.11906,-78.02046204,"North Carolina","25-Jul-62","CF-11K-12","NCWRC"
"NCSM","57717","1","Ictaluridae","Ameiurus natalis","Doctors Creek, county road [?=SR 1305/Doctors Creek Road/SR 1155/Shaw Road] bridge, [ca. 3.6 air] miles [WSW] of Wallace, [ca. 14.2 air miles NNW center Burgaw], [see remarks]","Duplin-Pender",34.72653,-78.05774689,"North Carolina","25-Jul-62","NECF-11-I-1","NCWRC"
"NCSM","52676","5","Ictaluridae","Ameiurus platycephalus","Orton Creek, off old NC 130 [NC 133, River Road SE], [ca. 0.5 miles WNW] of Orton Plantation , [ca. 10.4 air miles NNE center Southport]","Brunswick",34.0608,-77.94976044,"North Carolina","25-Jul-62","CF-10K-1","NCWRC"
"NCSM","55877","2","Ictaluridae","Ameiurus platycephalus","Dew Creek [=Dews Creek], [at Daws Creek Road], [ca. 4.7 air] miles [ESE center] of Winnabow, [ca. 8.6 air miles SSW center Wilmington]","Brunswick",34.11906,-78.02046204,"North Carolina","25-Jul-62","CF-11K-12","NCWRC"
